"event_id","primary_act_id","secondary_act_id","purch_party_lkup_id","event_name","primary_act_name","secondary_act_name","major_cat_name","minor_cat_name","la_event_type_cat","event_disp_name","ticket_text","tickets_purchased_qty","trans_face_val_amt","delivery_type_cd","event_date_time","event_dt","presale_dt","onsale_dt","sales_ord_create_dttm","sales_ord_tran_dt","print_dt","timezn_nm","venue_city","venue_state","venue_postal_cd_sgmt_1","sales_platform_cd","print_flg","la_valid_tkt_event_flg","fin_mkt_nm","web_session_cookie_val","gndr_cd","age_yr","income_amt","edu_val","edu_1st_indv_val","edu_2nd_indv_val","adults_in_hh_num","married_ind","child_present_ind","home_owner_ind","occpn_val","occpn_1st_val","occpn_2nd_val","dist_to_ven","f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","58c83b9a99644cc89a8b","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"TicketFast","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-08-06 00:00:00","2006-08-06","2006-08-06","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","58c83b9a99644cc89a8b","","","","","","","","","","","","","",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","524db6c1fd4ad44f2017","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"Mail","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-08-04 00:00:00","2006-08-04","2006-08-08","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","524db6c1fd4ad44f2017","","","","","","","","","","","","","",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","cbae18c4a47abc2536fd","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"TicketFast","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-07-28 00:00:00","2006-07-28","2006-07-29","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","cbae18c4a47abc2536fd","","","","","","","","","","","","","",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","7466df1ddeabe79db382","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"TicketFast","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-07-28 00:00:00","2006-07-28","2006-07-28","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","7466df1ddeabe79db382","","","","","","","","","","","","","",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","c3e813da82a0224e4ee3","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"TicketFast","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-07-28 00:00:00","2006-07-28","2006-07-28","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","c3e813da82a0224e4ee3","","","","","","","","","","","","","",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","040b832d844c66f8136f","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"TicketFast","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-08-07 00:00:00","2006-08-07","2006-08-07","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","040b832d844c66f8136f","","","","","","","","","","","","","",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","3e287f6bc66f8f53349f","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"Mail","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-07-28 00:00:00","2006-07-28","2006-08-02","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","3e287f6bc66f8f53349f","","","","","","","","","","","","","",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","0aee8122ed2fcff6b81c","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"Mail","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-08-03 00:00:00","2006-08-03","2006-08-07","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","0aee8122ed2fcff6b81c","","","","","","","","","","","","","",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","dbefa98d1dea63e92f13","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"Mail","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-08-09 00:00:00","2006-08-09","2006-08-11","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","dbefa98d1dea63e92f13","","","","","","","","","","","","","",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","18cda14840861284e0c6","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"TicketFast","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-08-07 00:00:00","2006-08-07","2006-08-07","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","18cda14840861284e0c6","","","","","","","","","","","","","",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","b062ed70c3e43e58cc78","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"Mail","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-08-18 00:00:00","2006-08-18","2006-08-21","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","b062ed70c3e43e58cc78","","","","","","","","","","","","","",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","977554cd71bb54fbb84e","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"Mail","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-08-20 00:00:00","2006-08-20","2006-08-23","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","977554cd71bb54fbb84e","","","","","","","","","","","","","",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","e30d7a995c14f43c6c2f","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"Mail","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-07-27 00:00:00","2006-07-27","2006-08-01","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","e30d7a995c14f43c6c2f","","","","","","","","","","","","","",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","203118c2187a202e58e3","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"TicketFast","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-08-09 00:00:00","2006-08-09","2006-08-09","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","203118c2187a202e58e3","","","","","","","","","","","","","",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","7080849d011044ec66bf","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"Mail","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-07-29 00:00:00","2006-07-29","2006-08-03","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","7080849d011044ec66bf","","","","","","","","","","","","","",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","c48a57f028834beecbb4","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"TicketFast","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-07-28 00:00:00","2006-07-28","2006-07-28","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","c48a57f028834beecbb4","M","48","87500","High School","High School","NULL","1","0","1","1","NULL","NULL","NULL",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","7080849d011044ec66bf","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"Mail","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-07-29 00:00:00","2006-07-29","2006-08-03","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","7080849d011044ec66bf","M","30","10000","NULL","NULL","NULL","3","1","1","1","NULL","NULL","NULL",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","b062ed70c3e43e58cc78","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"Mail","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-08-18 00:00:00","2006-08-18","2006-08-21","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","b062ed70c3e43e58cc78","F","34","62500","College","High School","High School","2","1","1","1","Craftsman Blue Collar","Craftsman Blue Collar","Craftsman BlueCollar",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","18cda14840861284e0c6","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"TicketFast","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-08-07 00:00:00","2006-08-07","2006-08-07","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","18cda14840861284e0c6","M","NULL","25000","NULL","High School","High School","4","0","1","1","NULL","NULL","NULL",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","524db6c1fd4ad44f2017","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"Mail","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-08-04 00:00:00","2006-08-04","2006-08-08","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","524db6c1fd4ad44f2017","M","56","25000","NULL","NULL","NULL","5","1","0","1","NULL","NULL","NULL",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","9dbb3b21de14285f63b8","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"TicketFast","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-07-31 00:00:00","2006-07-31","2006-07-31","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","9dbb3b21de14285f63b8","F","28","45000","High School","High School","NULL","2","1","1","1","Clerical White Collar","NULL","NULL",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","697462d9f712f87c4651","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"Mail","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-07-28 00:00:00","2006-07-28","2006-08-02","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","697462d9f712f87c4651","F","50","87500","NULL","NULL","NULL","1","0","NULL","NULL","Other","NULL","NULL",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","58c83b9a99644cc89a8b","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"TicketFast","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-08-06 00:00:00","2006-08-06","2006-08-06","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","58c83b9a99644cc89a8b","F","22","200000","High School","High School","High School","2","1","1","1","NULL","NULL","Other",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","e30d7a995c14f43c6c2f","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"Mail","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-07-27 00:00:00","2006-07-27","2006-08-01","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","e30d7a995c14f43c6c2f","M","38","17500","College","NULL","College","2","1","0","1","Professional Technical","NULL","NULL",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","b1183b1f99aa743eff63","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"TicketFast","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-08-09 00:00:00","2006-08-09","2006-08-09","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","b1183b1f99aa743eff63","NULL","NULL","NULL","NULL","NULL","NULL","1","0","NULL","NULL","NULL","NULL","NULL",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","203118c2187a202e58e3","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"TicketFast","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-08-09 00:00:00","2006-08-09","2006-08-09","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","203118c2187a202e58e3","F","22","200000","High School","High School","NULL","2","1","1","1","NULL","NULL","NULL",NA,
"f5841018c417d0a81ed3","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","cbae18c4a47abc2536fd","Tabernacle Parking: Keane","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Keane"," CANCELLED - REFUNDS POP        KEANE PARKING            CENTRAL PARKING           REDEEM UPON EXIT       ENTER AT LUCKIE & CONE   POSTPONED: NEW DATE TBA  ",1,9,"TicketFast","2038-01-01 20:00:00","2038-01-01","2006-07-27","2006-07-28","2006-07-28 00:00:00","2006-07-28","2006-07-29","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","cbae18c4a47abc2536fd","M","20","87500","Graduate School","Graduate School","Graduate School","3","1","0","1","NULL","Professional Technical","NULL",NA,
